is_core,cluster_id
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,8
true,8
true,5
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,0
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,8
true,8
true,8
true,8
true,8
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,8
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,42
true,42
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
false,5
false,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
false,5
false,5
false,5
true,5
true,5
false,-1
false,-1
false,5
false,5
true,5
true,5
true,5
false,5
false,-1
false,22
false,22
true,22
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,12
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,42
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,42
true,42
true,42
true,5
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,8
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
true,5
